"Distance [mm]"	"nb []"
22.486469975046	0.468515009570827
22.599467311604	0.468594820459022
22.712464648162	0.468601877651088
22.8254619847201	0.468589748805103
22.9384593212781	0.468590498522509
23.0514566578361	0.468605104553027
23.1644539943941	0.46863454402069
23.2774513309521	0.468679793034347
23.3904486675102	0.46874182629607
23.5034460040682	0.468821616707588
23.6164433406262	0.468875705824541
23.7294406771842	0.468870428143501
23.8424380137422	0.468868741169425
23.9554353503003	0.468869683550442
24.0684326868583	0.468872307651953
24.1814300234163	0.468875679984868
24.2944273599743	0.468878881624721
24.4074246965323	0.46888100862152
24.5204220330904	0.468875154472539
24.6334193696484	0.468803513525989
24.7464167062064	0.468758524743206
24.8594140427644	0.468741273045254
24.9724113793224	0.468752823581352
25.0854087158805	0.468794221382284
25.1984060524385	0.468866491020788
25.3114033889965	0.468970636279025
25.4244007255545	0.469107639823228
25.5373980621125	0.469159898725702
25.6503953986706	0.469173643275946
25.7633927352286	0.469183415756105
25.8763900717866	0.469188523091707
25.9893874083446	0.469188292876472
26.1023847449026	0.469182073638922
26.2153820814607	0.469169235096866
26.3283794180187	0.469149168399694
26.4413767545767	0.469103120585608
26.5543740911347	0.469045002927715
26.6673714276927	0.469008582770492
26.7803687642508	0.46899492073938
26.8933661008088	0.469005064017046
27.0063634373668	0.469040045984079
27.1193607739248	0.469100885863554
27.2323581104828	0.469188588369599
27.3453554470409	0.469288030055934
27.4583527835989	0.46925908499984
27.5713501201569	0.469231343712274
27.6843474567149	0.469204248975334
27.7973447932729	0.46917726449994
27.910342129831	0.469149875182755
28.023339466389	0.469121587350548
28.136336802947	0.469091928991902
28.249334139505	0.469060449976175
28.362331476063	0.469045278746669
28.4753288126211	0.469049603673395
28.5883261491791	0.469070296573424
28.7013234857371	0.469107445647706
28.8143208222951	0.469161148228926
28.9273181588531	0.469231510733704
29.0403154954112	0.469318648607355
29.1533128319692	0.469422686261225
29.2663101685272	0.469433893093244
29.3793075050852	0.469330672002731
29.4923048416432	0.469244137505913
29.6053021782013	0.46917425380654
29.7182995147593	0.469120994528779
29.8312968513173	0.469084342714294
29.9442941878753	0.469064290811736
30.0572915244333	0.469060840658623
30.1702888609914	0.469067687459661
30.2832861975494	0.469045454009065
30.3962835341074	0.469032345715146
30.5092808706654	0.469028664451796
30.6222782072234	0.469034729044796
30.7352755437815	0.469050875102735
30.8482728803395	0.469077454836995
30.9612702168975	0.469114836870883
31.0742675534555	0.469163406037975
31.1872648900135	0.469109881991993
31.3002622265716	0.469047545089394
31.4132595631296	0.469002901079823
31.5262568996876	0.468974970246686
31.6392542362456	0.468962771067525
31.7522515728037	0.468965320610553
31.8652489093617	0.468981634929241
31.9782462459197	0.469010729454817
32.0912435824777	0.468997776483026
32.2042409190357	0.468933721369304
32.3172382555938	0.468873843547191
32.4302355921518	0.468818528978842
32.5432329287098	0.468768175175468
32.6562302652678	0.468723190979604
32.7692276018258	0.468683996339739
32.8822249383839	0.468651022077385
32.9952222749419	0.468628292997333
33.1082196114999	0.468626440128637
33.2212169480579	0.46862420793772
33.3342142846159	0.468622046149187
33.4472116211739	0.468620426280899
33.560208957732	0.468619841427282
33.67320629429	0.468620806029829
33.786203630848	0.468623855634884
33.899200967406	0.46862954663881
34.0121983039641	0.468510694959957
34.1251956405221	0.468392556945234
34.2381929770801	0.468300389270867
34.3511903136381	0.468233182541568
34.4641876501961	0.468189914021995
34.5771849867542	0.468169548000986
34.6901823233122	0.468171036159214
34.8031796598702	0.468193317940133
34.9161769964282	0.468189443808093
35.0291743329862	0.468147977131914
35.1421716695443	0.468107943170259
35.2551690061023	0.468070055381679
35.3681663426603	0.468035042586316
35.4811636792183	0.468003648662508
35.5941610157763	0.467976632233724
35.7071583523344	0.467954766345949
35.8201556888924	0.467907124769738
35.9331530254504	0.467746934661113
36.0461503620084	0.46761420351547
36.1591476985664	0.467508076908335
36.2721450351245	0.46742768807067
36.3851423716825	0.467372158127415
36.4981397082405	0.467340596338479
36.6111370447985	0.467332100342149
36.7241343813565	0.467345756400825
36.8371317179146	0.467247524144059
36.9501290544726	0.467139906919481
37.0631263910306	0.467042395006155
37.1761237275886	0.46695547603526
37.2891210641466	0.46687965336628
37.4021184007047	0.466815445872117
37.5151157372627	0.466763387713804
37.6281130738207	0.466724028104925
37.7411104103787	0.466593641743015
37.8541077469367	0.466401590917581
37.9671050834948	0.466236486092004
38.0801024200528	0.466097436406493
38.1930997566108	0.465983538624137
38.3060970931688	0.465893877382445
38.4190944297268	0.465827525447351
38.5320917662849	0.465783543969598
38.6450891028429	0.46572591431588
38.7580864394009	0.465560393114194
38.8710837759589	0.465403678985921
38.9840811125169	0.465256283271941
39.097078449075	0.46511873437484
39.210075785633	0.464991577541583
39.323073122191	0.464875374635162
39.436070458749	0.464770703895294
39.549067795307	0.464678159688272
39.6620651318651	0.464420974646283
39.7750624684231	0.464170879329022
39.8880598049811	0.463947086552791
40.0010571415391	0.46374865685209
40.1140544780971	0.46357463840688
40.2270518146552	0.463424067311368
40.3400491512132	0.463295967845196
40.4530464877712	0.463189352746948
40.5660438243292	0.463005608187052
40.6790411608872	0.46276022503814
40.7920384974453	0.462522081019331
40.9050358340033	0.462291750440129
41.0180331705613	0.462069826634591
41.1310305071193	0.461856921724297
41.2440278436773	0.461653666369324
41.3570251802354	0.461460709507318
41.4700225167934	0.461223596796934
41.5830198533514	0.460846816886429
41.6960171899094	0.460496405015222
41.8090145264674	0.460171354267808
41.9220118630255	0.459870645014744
42.0350091995835	0.459593245207894
42.1480065361415	0.459338110678095
42.2610038726995	0.45910418543518
42.3740012092575	0.45889040197024
42.4869985458156	0.458520974668718
42.5999958823736	0.458142847416983
42.7129932189316	0.457768898586705
42.8259905554896	0.457399818404407
42.9389878920476	0.457036319466201
43.0519852286057	0.456679136461498
43.1649825651637	0.456329025883124
43.2779799017217	0.455986765723911
43.3909772382797	0.455511431697696
43.5039745748377	0.454967340749227
43.6169719113958	0.454447752083765
43.7299692479538	0.453951522086096
43.8429665845118	0.453477492180856
43.9559639210698	0.453024489192046
44.0689612576278	0.45259132570669
44.1819585941859	0.4521768004425
44.2949559307439	0.451709485372162
44.4079532673019	0.451079046451632
44.5209506038599	0.450459441064997
44.6339479404179	0.449851918084581
44.746945276976	0.449257747552793
44.859942613534	0.448678220126678
44.972939950092	0.448114646509001
45.08593728665	0.447568356866091
45.198934623208	0.447040700232652
45.3119319597661	0.44626959226254
45.4249292963241	0.445482151625591
45.5379266328821	0.444687478215581
45.6509239694401	0.443884988031566
45.7639213059981	0.443074126995765
45.8769186425562	0.442254371244213
45.9899159791142	0.441425227400109
46.1029133156722	0.440586232829747
46.2159106522302	0.439664310248679
46.3289079887882	0.438703569229548
46.4419053253463	0.437748496987745
46.5549026619043	0.436800009384069
46.6678999984623	0.435859053901125
46.7808973350203	0.434926609249068
46.8938946715783	0.434003684952614
47.0068920081364	0.433091320919495
47.1198893446944	0.432082674271904
47.2328866812524	0.430833388611101
47.3458840178104	0.429565685449654
47.4588813543684	0.428278829938948
47.5718786909265	0.426972128236567
47.6848760274845	0.425644927898169
47.7978733640425	0.424296618246685
47.9108707006005	0.422926630718692
48.0238680371585	0.421534439187814
48.1368653737166	0.419971983989942
48.2498627102746	0.418405120380125
48.3628600468326	0.416836180316899
48.4758573833906	0.415266490180108
48.5888547199486	0.413697421589672
48.7018520565067	0.412130390855754
48.8148493930647	0.41056685840337
48.9278467296227	0.409008328171642
49.0408440661807	0.407143743885592
49.1538414027387	0.405094933764998
49.2668387392968	0.403007416689269
49.3798360758548	0.400880285515975
49.4928334124128	0.398712693642728
49.6058307489708	0.396503855525174
49.7188280855288	0.394253047162923
49.8318254220869	0.391959606553206
49.9448227586449	0.389548078717757
50.0578200952029	0.386967777104282
50.1708174317609	0.38436867569436
50.2838147683189	0.381752922811382
50.396812104877	0.379122736818952
50.509809441435	0.376480405254151
50.622806777993	0.373828283922962
50.735804114551	0.371168795958175
50.848801451109	0.368485062156103
50.9617987876671	0.365001256572813
51.0747961242251	0.361496064258309
51.1877934607831	0.357968886227485
51.3007907973411	0.354419207767556
51.4137881338991	0.350846599023821
51.5267854704572	0.34725071553988
51.6397828070152	0.343631298752049
51.7527801435732	0.33998817643775
51.8657774801312	0.335775869159222
51.9787748166892	0.331289019480842
52.0917721532473	0.326757237275876
52.2047694898053	0.322180641376827
52.3177668263633	0.317559467227763
52.4307641629213	0.312894067399439
52.5437614994794	0.308184912042385
52.6567588360374	0.303432589277705
52.7697561725954	0.298263736038403
52.8827535091534	0.292405782683393
52.9957508457114	0.286461692040526
53.1087481822695	0.280432568271844
53.2217455188275	0.274319656071868
53.3347428553855	0.268124340570279
53.4477401919435	0.26184814716382
53.5607375285015	0.255492741277432
53.6737348650596	0.249034795175193
53.7867322016176	0.241967467812877
53.8997295381756	0.23464161124252
54.0127268747336	0.227063757260733
54.1257242112916	0.219240642846617
54.2387215478497	0.210990131810642
54.3517188844077	0.202708487352912
54.4647162209657	0.194509524436813
54.5777135575237	0.186396711761203
54.6907108940817	0.177210771659663
54.8037082306397	0.167549627578756
54.9167055671978	0.157823449712089
55.0297029037558	0.148037820858441
55.1427002403138	0.138198301013502
55.2556975768718	0.128310400254971
55.3686949134298	0.118379551863222
55.4816922499879	0.108411085691951
55.5946895865459	0.0964083390441311
55.7076869231039	0.0854319642063008
55.8206842596619	0.0744133606746618
55.93368159622	0.0632373125350265
56.046678932778	0.0517727644825831
56.159676269336	0.040210114562073
56.272673605894	0.0285601887738412
56.385670942452	0.0168756598373742
56.4986682790101	0.00516876244220086
56.6116656155681	-0.00647671679159079
56.7246629521261	-0.0182311924599243
56.8376602886841	-0.0301276570417296
56.9506576252421	-0.0417039362437915
57.0636549618002	-0.0529978044060624
57.1766522983582	-0.064279504454236
57.2896496349162	-0.0755534222927147
57.4026469714742	-0.0868240378100905
57.5156443080322	-0.098095926812381
57.6286416445902	-0.109559075212055
57.7416389811483	-0.119518482542825
57.8546363177063	-0.12944301319087
57.9676336542643	-0.139326756083265
58.0806309908223	-0.149163738274613
58.1936283273803	-0.158947947781208
58.3066256639384	-0.168673356644124
58.4196230004964	-0.178333944208954
58.5326203370544	-0.187343506846172
58.6456176736124	-0.195460632820381
58.7586150101705	-0.203666189433474
58.8716123467285	-0.211956713353867
58.9846096832865	-0.220163513782322
59.0976070198445	-0.227959901923498
59.2106043564025	-0.235509108856334
59.3236016929606	-0.242804419597163
59.4365990295186	-0.24981238236656
59.5495963660766	-0.256236379203139
59.6625937026346	-0.262582814802057
59.7755910391926	-0.268849894632716
59.8885883757507	-0.275035963734091
60.0015857123087	-0.281139507018346
60.1145830488667	-0.287159149503816
60.2275803854247	-0.293093656477308
60.3405777219827	-0.298941933585738
60.4535750585408	-0.303990779657584
60.5665723950988	-0.308737478206826
60.6795697316568	-0.313441157925704
60.7925670682148	-0.318101249004824
60.9055644047728	-0.322717299564637
61.0185617413309	-0.32728897525511
61.1315590778889	-0.331816058793097
61.2445564144469	-0.336298449437703
61.3575537510049	-0.340418113992977
61.4705510875629	-0.344058098909256
61.583548424121	-0.347674549467951
61.696545760679	-0.351267648666911
61.809543097237	-0.35483766575059
61.922540433795	-0.358384955756259
62.035537770353	-0.361909959014219
62.1485351069111	-0.365413200602265
62.2615324434691	-0.368821893373098
62.3745297800271	-0.371486498888379
62.4875271165851	-0.374145985034866
62.6005244531431	-0.37679787481976
62.7135217897012	-0.379439757645294
62.8265191262592	-0.382069290281939
62.9395164628172	-0.384684197804442
63.0525137993752	-0.387282274490353
63.1655111359332	-0.389861384680696
63.2785084724913	-0.392244691077383
63.3915058090493	-0.394534414830375
63.5045031456073	-0.396781456157197
63.6175004821653	-0.398986483113561
63.7304978187233	-0.401150225792982
63.8434951552814	-0.403273475870186
63.9564924918394	-0.405357086112232
64.0694898283974	-0.407401969857551
64.1824871649554	-0.409212194994725
64.2954845015134	-0.410770647335784
64.4084818380715	-0.412333844401522
64.5214791746295	-0.413900284681016
64.6344765111875	-0.415468510346111
64.7474738477455	-0.41703710785121
64.8604711843035	-0.418604708507653
64.9734685208616	-0.420169989032454
65.0864658574196	-0.421712323170845
65.1994631939776	-0.42310041547557
65.3124605305356	-0.424466271581227
65.4254578670936	-0.425810422767401
65.5384552036517	-0.427133442713464
65.6514525402097	-0.428435947172923
65.7644498767677	-0.429718593624814
65.8774472133257	-0.430982080902295
65.9904445498837	-0.432227148798593
66.1034418864418	-0.433195963677622
66.2164392229998	-0.434108196432811
66.3294365595578	-0.435030993866442
66.4424338961158	-0.435963321989427
66.5554312326738	-0.43690417714237
66.6684285692319	-0.437852586424122
66.7814259057899	-0.438807608101795
66.8944232423479	-0.439768332002084
67.0074205789059	-0.440675961699301
67.1204179154639	-0.44151345942328
67.2334152520219	-0.44234130257925
67.34641258858	-0.443159951166599
67.459409925138	-0.443969895831935
67.572407261696	-0.444771657614069
67.685404598254	-0.445565787671621
67.7984019348121	-0.446352866993367
67.9113992713701	-0.44709417822628
68.0243966079281	-0.44762525404803
68.1373939444861	-0.448174708066139
68.2503912810441	-0.448741197377864
68.3633886176022	-0.449323398043717
68.4763859541602	-0.449920005679122
68.5893832907182	-0.450529736033021
68.7023806272762	-0.451151325553192
68.8153779638342	-0.451783531938073
68.9283753003923	-0.452225162740548
69.0413726369503	-0.452642495519357
69.1543699735083	-0.453078598716437
69.2673673100663	-0.453534672252213
69.3803646466243	-0.454011902180348
69.4933619831824	-0.454511460320045
69.6063593197404	-0.455034503892357
69.7193566562984	-0.45558217516061
69.8323539928564	-0.456032943283772
69.9453513294145	-0.456376814799557
70.0583486659725	-0.456728386088635
70.1713460025305	-0.457086878995551
70.2843433390885	-0.457451536920981
70.3973406756465	-0.457821625124825
70.5103380122045	-0.458196431015762
70.6233353487626	-0.458575264427177
70.7363326853206	-0.458924712351667
70.8493300218786	-0.459140768637088
70.9623273584366	-0.45937719705961
71.0753246949946	-0.459635061842781
71.1883220315527	-0.459915415631386
71.3013193681107	-0.460219299190421
71.4143167046687	-0.46054774110635
71.5273140412267	-0.460901757490701
71.6403113777847	-0.46128235168611
71.7533087143428	-0.461496609404293
71.8663060509008	-0.461691229654193
71.9793033874588	-0.461895971104099
72.0923007240168	-0.46211018707135
72.2052980605748	-0.462333249224556
72.3182953971329	-0.462564547842971
72.4312927336909	-0.462803492063936
72.5442900702489	-0.463049510118303
72.6572874068069	-0.463215771618702
72.770284743365	-0.463324976970033
72.883282079923	-0.463455784321155
72.996279416481	-0.463609179252091
73.109276753039	-0.463786135792767
73.222274089597	-0.463987616149708
73.335271426155	-0.464214570435072
73.4482687627131	-0.464467936398059
73.5612660992711	-0.464704749232797
73.6742634358291	-0.464798528743205
73.7872607723871	-0.464904283006277
73.9002581089452	-0.465021418402643
74.0132554455032	-0.465149357529918
74.1262527820612	-0.465287539452257
74.2392501186192	-0.465435419939017
74.3522474551772	-0.465592471692435
74.4652447917352	-0.465758184564241
74.5782421282933	-0.465799929758212
74.6912394648513	-0.465846269716457
74.8042368014093	-0.46591509868402
74.9172341379673	-0.466007349130525
75.0302314745254	-0.466123941916129
75.1432288110834	-0.46626578603798
75.2562261476414	-0.466433778379056
75.3692234841994	-0.466628803459454
75.4822208207574	-0.466751298537071
75.5952181573155	-0.466807565432315
75.7082154938735	-0.466868509446151
75.8212128304315	-0.466933327198087
75.9342101669895	-0.46700123040486
76.0472075035475	-0.467071446212465
76.1602048401056	-0.467143217518293
76.2732021766636	-0.467215803283258
76.3861995132216	-0.467267965235251
76.4991968497796	-0.467268710922734
76.6121941863376	-0.467289813185099
76.7251915228957	-0.46733234882837
76.8381888594537	-0.467397382651803
76.9511861960117	-0.467485967069417
77.0641835325697	-0.467599141734699
77.1771808691277	-0.467737933168602
77.2901782056857	-0.46790335439096
77.4031755422438	-0.46793045597056
77.5161728788018	-0.467952683122964
77.6291702153598	-0.467982595077499
77.7421675519178	-0.468019313382363
77.8551648884759	-0.468061976895885
77.9681622250339	-0.468109742171375
78.0811595615919	-0.468161783830858
78.1941568981499	-0.468217294927573
78.3071542347079	-0.46822766188205
78.4201515712659	-0.468215292216658
78.533148907824	-0.468214728296967
78.646146244382	-0.468226687832014
78.75914358094	-0.468251888921285
78.872140917498	-0.468291049797623
78.9851382540561	-0.468344888567701
79.0981355906141	-0.468414122950138
79.2111329271721	-0.468490983725275
79.3241302637301	-0.468552123610863
79.4371276002881	-0.468614537683069
79.5501249368462	-0.468678543156301
79.6631222734042	-0.468744473751675
79.7761196099622	-0.468812679534751
79.8891169465202	-0.46888352674301
80.0021142830782	-0.468957397603108
80.1151116196363	-0.469034690137991
80.2281089561943	-0.468904521561484
80.3411062927523	-0.468796364473417
80.4541036293103	-0.468721517817231
80.5671009658683	-0.468679887088418
80.6800983024264	-0.468671383145972
80.7930956389844	-0.468695922287294
80.9060929755424	-0.468753426315938
81.0190903121004	-0.468843822602157
81.1320876486584	-0.468914319589016
81.2450849852164	-0.468956884205611
81.3580823217745	-0.468996399631428
81.4710796583325	-0.469033450288478
81.5840769948905	-0.469068641091531
81.6970743314485	-0.469102597173611
81.8100716680065	-0.469135963599418
81.9230690045646	-0.46916940506679
82.0360663411226	-0.469163363375885
82.1490636776806	-0.469084119014845
82.2620610142386	-0.469031658408805
82.3750583507967	-0.469005294450288
82.4880556873547	-0.469004339600769
82.6010530239127	-0.469028106218005
82.7140503604707	-0.469075906880277
82.8270476970287	-0.469147054707393
82.9400450335868	-0.469240863678346
83.0530423701448	-0.469197771890859
83.1660397067028	-0.469164660142761
83.2790370432608	-0.469145213619855
83.3920343798188	-0.469140372967645
83.5050317163769	-0.469151078706063
83.6180290529349	-0.469178270848934
83.7310263894929	-0.469222888521052
83.8440237260509	-0.469285869573009
83.9570210626089	-0.469283989626707
84.070018399167	-0.469249771394828
84.183015735725	-0.469224103928984
84.296013072283	-0.469206069778028
84.409010408841	-0.469194763682125
84.522007745399	-0.46918929297857
84.6350050819571	-0.469188777998942
84.7480024185151	-0.46919235245743
84.8609997550731	-0.469170472355649
84.9739970916311	-0.469106604073964
85.0869944281891	-0.469064100765281
85.1999917647472	-0.469044012140033
85.3129891013052	-0.469047374644583
85.4259864378632	-0.469075211086273
85.5389837744212	-0.469128530262473
85.6519811109792	-0.46920832659374
85.7649784475373	-0.469313591515555
85.8779757840953	-0.469283356572039
85.9909731206533	-0.469252122150131
86.1039704572113	-0.469219185675771
86.2169677937693	-0.469183867366523
86.3299651303274	-0.469145510559826
86.4429624668854	-0.469103482027923
86.5559598034434	-0.469057172279329
86.6689571400014	-0.469005995846721
86.7819544765594	-0.468954594216481
86.8949518131175	-0.468924222003907
87.0079491496755	-0.468917130498129
87.1209464862335	-0.468933463450617
87.2339438227915	-0.4689733744397
87.3469411593495	-0.469037026811174
87.4599384959076	-0.46912459361048
87.5729358324656	-0.469236257506445
87.6859331690236	-0.469290697347761
87.7989305055816	-0.469216542556525
87.9119278421396	-0.469148532473642
88.0249251786977	-0.469086456350242
88.1379225152557	-0.46903011717721
88.2509198518137	-0.46897933177692
88.3639171883717	-0.468933930885746
88.4769145249297	-0.468893759227302
88.5899118614878	-0.468858786146635
88.7029091980458	-0.468832603033873
88.8159065346038	-0.46881355488778
88.9289038711618	-0.468800912067704
89.0419012077198	-0.468793952328951
89.1548985442779	-0.468791961137844
89.2678958808359	-0.468794231981044
89.3808932173939	-0.468800066669
89.4938905539519	-0.468808775633419
89.6068878905099	-0.468749532799778
89.719885227068	-0.468676140685151
89.832882563626	-0.468618610286802
89.945879900184	-0.468578066199103
90.058877236742	-0.468555632172604
90.1718745733	-0.468552430603011
90.2848719098581	-0.46856958201822
90.3978692464161	-0.468608204563617
90.5108665829741	-0.468612032404944
90.6238639195321	-0.468537989159973
90.7368612560902	-0.468466392349309
90.8498585926482	-0.46839657842968
90.9628559292062	-0.468327904992536
91.0758532657642	-0.468259751080444
91.1888506023222	-0.4681915174907
91.3018479388802	-0.468122627066029
91.4148452754383	-0.468053253038633
91.5278426119963	-0.468000983046135
91.6408399485543	-0.46796509885139
91.7538372851123	-0.46794568093324
91.8668346216704	-0.467942819592015
91.9798319582284	-0.467956614911622
92.0928292947864	-0.467987176713804
92.2058266313444	-0.468034624504577
92.3188239679024	-0.468099087412882
92.4318213044604	-0.467990102443046
92.5448186410185	-0.467834066014094
92.6578159775765	-0.467693858097872
92.7708133141345	-0.467569458749899
92.8838106506925	-0.467460858386854
92.9968079872505	-0.467368057781472
93.1098053238086	-0.46729106804938
93.2228026603666	-0.467229910627865
93.3357999969246	-0.46716689652896
93.4487973334826	-0.467088793286308
93.5617946700407	-0.467016437586491
93.6747920065987	-0.466949975787055
93.7877893431567	-0.466889573992781
93.9007866797147	-0.466835417977689
94.0137840162727	-0.466787713094808
94.1267813528307	-0.466746684173766
94.2397786893888	-0.466692719460355
94.3527760259468	-0.466488387982719
94.4657733625048	-0.466311473116545
94.5787706990628	-0.466161086536186
94.6917680356209	-0.466036327239506
94.8047653721789	-0.465936281799122
94.9177627087369	-0.465860024616224
95.0307600452949	-0.465806618176918
95.1437573818529	-0.465775113311026
95.2567547184109	-0.465639473234836
95.369752054969	-0.465478858145557
95.482749391527	-0.465327298606723
95.595746728085	-0.465185315742648
95.708744064643	-0.465053447619128
95.821741401201	-0.464932249019846
95.9347387377591	-0.464822291211806
96.0477360743171	-0.464724161699869
96.1607334108751	-0.464546570855566
96.2737307474331	-0.464284136093121
