"Distance [mm]","Mag_B [mTesla]"
105.036165601417,417.436801139812
105.148263963852,415.954194563311
105.260362326286,414.417128125182
105.372460688721,412.827786934606
105.484559051156,411.188490914992
105.596657413591,409.064694556344
105.708755776026,406.884587415882
105.82085413846,404.748571074271
105.932952500895,402.655285609014
106.04505086333,400.603454794009
106.157149225765,398.591886373333
106.2692475882,396.619472370537
106.381345950634,394.685189432221
106.493444313069,392.741124871815
106.605542675504,390.676564727697
106.717641037939,388.521109977514
106.829739400374,386.278120027255
106.941837762808,383.951261240271
107.053936125243,381.544511471941
107.166034487678,379.062164410812
107.278132850113,376.508833720113
107.390231212548,373.875533039601
107.502329574983,370.428674482079
107.614427937417,367.042696173523
107.726526299852,363.715317108452
107.838624662287,360.444431860511
107.950723024722,357.228111374626
108.062821387157,354.064603897252
108.174919749591,350.952336040125
108.287018112026,347.889913972716
108.399116474461,344.749931923649
108.511214836896,341.435610877769
108.623313199331,337.999556088691
108.735411561765,334.451170525504
108.8475099242,330.800965339909
108.959608286635,327.06057819212
109.07170664907,323.242790718595
109.183805011505,319.361545116604
109.295903373939,315.184890730821
109.408001736374,310.123460032416
109.520100098809,305.153913618561
109.632198461244,300.267937877892
109.744296823679,295.457880611431
109.856395186114,290.716745781895
109.968493548548,286.038188817927
110.080591910983,281.416512458051
110.192690273418,276.846663118412
110.304788635853,271.974993316285
110.416886998288,266.956641577759
110.528985360722,261.894923288866
110.641083723157,256.829022716828
110.753182085592,251.804187445016
110.865280448027,246.871749385051
110.977378810462,242.08913910436
111.089477172896,237.519893413548
111.201575535331,232.82185235037
111.313673897766,227.717370179075
111.425772260201,222.736073520255
111.537870622636,217.847357015207
111.64996898507,213.0266121082
111.762067347505,208.255073912896
111.87416570994,203.519663632573
111.986264072375,198.812826625961
112.09836243481,194.132366213732
